terminal_voltage,terminal_current,temp,charge_current,charge_voltage,time,capacity,cycle,SoH
3.7833,-1.9995,29.5,1.9995,-0.0148,00:02:41,0.0897,1,0.76885
3.783,-1.9995,29.5,1.9995,0.0121,00:02:42,0.09,1,0.76885
3.7827,-1.9995,29.5,1.9995,0.0368,00:02:42,0.0903,1,0.76885
3.7824,-1.9995,29.5,1.9995,0.0276,00:02:43,0.0905,1,0.76885
3.7821,-1.9995,29.5,1.9995,0.0192,00:02:43,0.0908,1,0.76885
3.7818,-1.9995,29.5,1.9995,0.0043,00:02:44,0.0911,1,0.76885
3.7815,-1.9995,29.5,1.9995,0.0344,00:02:44,0.0914,1,0.76885
3.7812,-1.9995,29.5,1.9995,0.0109,00:02:45,0.0916,1,0.76885
3.7809,-1.9995,29.5,1.9995,0.0175,00:02:45,0.0919,1,0.76885
3.7806,-1.9995,29.5,1.9995,-0.0108,00:02:46,0.0922,1,0.76885
3.7803,-1.9995,29.5,1.9995,-0.0031,00:02:46,0.0925,1,0.76885
3.78,-1.9995,29.5,1.9995,0.0091,00:02:47,0.0928,1,0.76885
3.7797,-1.9995,29.5,1.9995,-0.021,00:02:47,0.093,1,0.76885
3.7794,-1.9995,29.5,1.9995,0.0014,00:02:48,0.0933,1,0.76885
3.7791,-1.9995,29.5,1.9995,-0.0271,00:02:48,0.0936,1,0.76885
3.7788,-1.9995,29.5,1.9995,-0.0053,00:02:49,0.0939,1,0.76885
3.7786,-1.9995,29.5,1.9995,-0.0229,00:02:49,0.0941,1,0.76885
3.7783,-1.9995,29.5,1.9995,-0.0178,00:02:50,0.0944,1,0.76885
3.778,-1.9995,29.5,1.9995,-0.0179,00:02:50,0.0947,1,0.76885
3.7777,-1.9995,29.5,1.9995,0.0113,00:02:51,0.095,1,0.76885
3.7774,-1.9995,29.5,1.9995,-0.0248,00:02:51,0.0953,1,0.76885
3.7771,-1.9995,29.5,1.9995,0.0363,00:02:52,0.0955,1,0.76885
3.7769,-1.9995,29.5,1.9995,-0.0054,00:02:52,0.0958,1,0.76885
3.7766,-1.9995,29.5,1.9995,0.039,00:02:53,0.0961,1,0.76885
3.7763,-1.9995,29.7,1.9995,-0.0054,00:02:53,0.0964,1,0.76885
3.776,-1.9995,29.7,1.9995,-0.0184,00:02:54,0.0966,1,0.76885
3.7757,-1.9995,29.7,1.9995,0.0061,00:02:54,0.0969,1,0.76885
3.7754,-1.9995,29.7,1.9995,-0.0174,00:02:55,0.0972,1,0.76885
3.7752,-1.9995,29.7,1.9995,-0.0124,00:02:55,0.0975,1,0.76885
3.7749,-1.9995,29.5,1.9995,0.0188,00:02:56,0.0978,1,0.76885
3.7746,-1.9995,29.5,1.9995,-0.0003,00:02:56,0.098,1,0.76885
3.7743,-1.9995,29.5,1.9995,0.0063,00:02:57,0.0983,1,0.76885
3.774,-1.9995,29.5,1.9995,-0.0063,00:02:57,0.0986,1,0.76885
3.7738,-1.9995,29.7,1.9995,0.0053,00:02:58,0.0989,1,0.76885
3.7735,-1.9995,29.5,1.9995,0.0054,00:02:58,0.0991,1,0.76885
3.7732,-1.9995,29.5,1.9995,0.0064,00:02:59,0.0994,1,0.76885
3.773,-1.9995,29.5,1.9995,-0.0131,00:02:59,0.0997,1,0.76885
3.7727,-1.9996,29.5,1.9996,-0.0166,00:03:00,0.1,1,0.76885
3.7724,-1.9996,29.5,1.9996,0.007,00:03:00,0.1003,1,0.76885
3.7721,-1.9996,29.7,1.9996,0.0014,00:03:01,0.1005,1,0.76885
3.7719,-1.9996,29.7,1.9996,0.0101,00:03:01,0.1008,1,0.76885
3.7716,-1.9996,29.7,1.9996,0.0041,00:03:02,0.1011,1,0.76885
3.7713,-1.9996,29.7,1.9996,-0.0016,00:03:02,0.1014,1,0.76885
3.7711,-1.9995,29.7,1.9995,0.0158,00:03:03,0.1016,1,0.76885
3.7708,-1.9995,29.7,1.9995,-0.0205,00:03:03,0.1019,1,0.76885
3.7705,-1.9995,29.7,1.9995,-0.0135,00:03:04,0.1022,1,0.76885
3.7702,-1.9995,29.7,1.9995,0.0127,00:03:04,0.1025,1,0.76885
3.77,-1.9996,29.7,1.9996,-0.0113,00:03:05,0.1028,1,0.76885
3.7697,-1.9996,29.7,1.9996,-0.0122,00:03:05,0.103,1,0.76885
3.7695,-1.9996,29.7,1.9996,0.0042,00:03:06,0.1033,1,0.76885
3.7692,-1.9996,29.7,1.9996,0.0227,00:03:06,0.1036,1,0.76885
3.7689,-1.9996,29.7,1.9996,0.0084,00:03:07,0.1039,1,0.76885
3.7687,-1.9996,29.7,1.9996,0.0309,00:03:07,0.1041,1,0.76885
3.7684,-1.9996,29.7,1.9996,0.0097,00:03:08,0.1044,1,0.76885
3.7682,-1.9995,29.7,1.9995,0.0346,00:03:08,0.1047,1,0.76885
3.7679,-1.9995,29.7,1.9995,-0.0129,00:03:09,0.105,1,0.76885
3.7677,-1.9996,29.7,1.9996,0.0358,00:03:09,0.1053,1,0.76885
3.7674,-1.9996,29.7,1.9996,0.0064,00:03:10,0.1055,1,0.76885
3.7671,-1.9996,29.7,1.9996,-0.0018,00:03:10,0.1058,1,0.76885
3.7669,-1.9996,29.7,1.9996,-0.016,00:03:11,0.1061,1,0.76885
3.7666,-1.9996,29.7,1.9996,-0.0261,00:03:11,0.1064,1,0.76885
3.7664,-1.9996,29.7,1.9996,-0.0067,00:03:12,0.1066,1,0.76885
3.7661,-1.9996,29.7,1.9996,-0.0181,00:03:12,0.1069,1,0.76885
3.7659,-1.9996,29.7,1.9996,-0.0099,00:03:13,0.1072,1,0.76885
3.7657,-1.9996,29.7,1.9996,0.0082,00:03:13,0.1075,1,0.76885
3.7654,-1.9996,29.7,1.9996,-0.0052,00:03:14,0.1078,1,0.76885
3.7652,-1.9996,29.7,1.9996,-0.0071,00:03:14,0.108,1,0.76885
3.7649,-1.9996,29.7,1.9996,0.0093,00:03:15,0.1083,1,0.76885
3.7647,-1.9996,29.7,1.9996,-0.027,00:03:15,0.1086,1,0.76885
3.7645,-1.9996,29.7,1.9996,0.0241,00:03:16,0.1089,1,0.76885
3.7642,-1.9997,29.7,1.9997,0.003,00:03:16,0.1091,1,0.76885
3.764,-1.9997,29.7,1.9997,0.0067,00:03:17,0.1094,1,0.76885
3.7637,-1.9997,29.7,1.9997,0.0075,00:03:17,0.1097,1,0.76885
3.7634,-1.9997,29.7,1.9997,0.0151,00:03:18,0.11,1,0.76885
3.7633,-1.9997,29.7,1.9997,0.0231,00:03:18,0.1103,1,0.76885
3.763,-1.9997,29.7,1.9997,0.0156,00:03:19,0.1105,1,0.76885
3.7627,-1.9997,29.7,1.9997,-0.0128,00:03:19,0.1108,1,0.76885
3.7625,-1.9997,29.7,1.9997,0.003,00:03:20,0.1111,1,0.76885
3.7623,-1.9997,29.7,1.9997,-0.0112,00:03:20,0.1114,1,0.76885
3.7621,-1.9997,29.7,1.9997,-0.0017,00:03:21,0.1116,1,0.76885
3.7619,-1.9997,29.7,1.9997,0.0042,00:03:21,0.1119,1,0.76885
3.7616,-1.9997,29.7,1.9997,-0.0071,00:03:22,0.1122,1,0.76885
3.7613,-1.9997,29.7,1.9997,0.0041,00:03:22,0.1125,1,0.76885
3.7611,-1.9997,29.7,1.9997,0.018,00:03:23,0.1128,1,0.76885
3.7609,-1.9997,29.7,1.9997,0.0093,00:03:23,0.113,1,0.76885
3.7607,-1.9997,29.7,1.9997,-0.0335,00:03:24,0.1133,1,0.76885
3.7604,-1.9997,29.7,1.9997,0.0078,00:03:24,0.1136,1,0.76885
3.7602,-1.9997,29.7,1.9997,-0.0215,00:03:25,0.1139,1,0.76885
3.7599,-1.9997,29.7,1.9997,0.0283,00:03:25,0.1141,1,0.76885
3.7597,-1.9997,29.7,1.9997,-0.0163,00:03:26,0.1144,1,0.76885
3.7595,-1.9997,29.7,1.9997,-0.0013,00:03:26,0.1147,1,0.76885
3.7593,-1.9997,29.7,1.9997,-0.0007,00:03:27,0.115,1,0.76885
3.759,-1.9997,29.7,1.9997,0.0041,00:03:27,0.1153,1,0.76885
3.7588,-1.9997,29.7,1.9997,0.0036,00:03:28,0.1155,1,0.76885
3.7586,-1.9997,29.7,1.9997,0.0006,00:03:28,0.1158,1,0.76885
3.7584,-1.9997,29.7,1.9997,-0.0176,00:03:29,0.1161,1,0.76885
3.7581,-1.9997,29.7,1.9997,0.018,00:03:29,0.1164,1,0.76885
3.758,-1.9997,29.7,1.9997,0.0364,00:03:30,0.1166,1,0.76885
3.7577,-1.9997,29.7,1.9997,-0.0075,00:03:30,0.1169,1,0.76885
3.7575,-1.9997,29.9,1.9997,0.0292,00:03:31,0.1172,1,0.76885
3.7573,-1.9997,29.7,1.9997,-0.0074,00:03:31,0.1175,1,0.76885
3.7571,-1.9997,29.7,1.9997,-0.007,00:03:32,0.1178,1,0.76885
3.7568,-1.9997,29.7,1.9997,-0.0324,00:03:32,0.118,1,0.76885
3.7566,-1.9997,29.7,1.9997,0.0171,00:03:33,0.1183,1,0.76885
3.7564,-1.9997,29.7,1.9997,-0.0011,00:03:33,0.1186,1,0.76885
3.7562,-1.9997,29.7,1.9997,0.0036,00:03:34,0.1189,1,0.76885
3.756,-1.9997,29.7,1.9997,0.0027,00:03:34,0.1191,1,0.76885
3.7558,-1.9997,29.7,1.9997,0.0188,00:03:35,0.1194,1,0.76885
3.7555,-1.9997,29.7,1.9997,-0.0188,00:03:35,0.1197,1,0.76885
3.7553,-1.9997,29.7,1.9997,-0.0005,00:03:36,0.12,1,0.76885
3.7551,-1.9997,29.7,1.9997,-0.0312,00:03:36,0.1203,1,0.76885
3.7549,-1.9997,29.7,1.9997,-0.0037,00:03:37,0.1205,1,0.76885
3.7547,-1.9997,29.7,1.9997,-0.0084,00:03:37,0.1208,1,0.76885
3.7544,-1.9997,29.7,1.9997,-0.0188,00:03:38,0.1211,1,0.76885
3.7542,-1.9997,29.7,1.9997,0.0187,00:03:38,0.1214,1,0.76885
3.754,-1.9997,29.7,1.9997,-0.0001,00:03:39,0.1216,1,0.76885
3.7539,-1.9997,29.9,1.9997,0.0221,00:03:39,0.1219,1,0.76885
3.7536,-1.9997,29.7,1.9997,-0.0077,00:03:40,0.1222,1,0.76885
3.7534,-1.9997,29.7,1.9997,0.0155,00:03:40,0.1225,1,0.76885
3.7532,-1.9997,29.7,1.9997,0.0034,00:03:41,0.1228,1,0.76885
3.753,-1.9997,29.9,1.9997,0.0089,00:03:41,0.123,1,0.76885
3.7527,-1.9997,29.9,1.9997,-0.0141,00:03:42,0.1233,1,0.76885
3.7526,-1.9997,29.7,1.9997,0.0161,00:03:42,0.1236,1,0.76885
3.7524,-1.9997,29.7,1.9997,-0.03,00:03:43,0.1239,1,0.76885
3.7522,-1.9997,29.7,1.9997,-0.0028,00:03:43,0.1241,1,0.76885
3.7519,-1.9997,29.9,1.9997,-0.0298,00:03:44,0.1244,1,0.76885
3.7517,-1.9997,29.9,1.9997,0.0094,00:03:44,0.1247,1,0.76885
3.7515,-1.9997,29.9,1.9997,0.02,00:03:45,0.125,1,0.76885
3.7513,-1.9997,29.9,1.9997,0.0399,00:03:45,0.1253,1,0.76885
3.7511,-1.9997,29.7,1.9997,0.0152,00:03:46,0.1255,1,0.76885
3.7509,-1.9997,29.7,1.9997,0.0078,00:03:46,0.1258,1,0.76885
3.7507,-1.9997,29.7,1.9997,-0.0074,00:03:47,0.1261,1,0.76885
3.7506,-1.9997,29.9,1.9997,-0.011,00:03:47,0.1264,1,0.76885
3.7504,-1.9997,29.9,1.9997,0.0173,00:03:48,0.1266,1,0.76885
3.7501,-1.9997,29.9,1.9997,-0.0188,00:03:48,0.1269,1,0.76885
3.7499,-1.9997,29.9,1.9997,0.0123,00:03:49,0.1272,1,0.76885
3.7498,-1.9997,29.9,1.9997,-0.0012,00:03:49,0.1275,1,0.76885
3.7495,-1.9997,29.7,1.9997,0.0239,00:03:50,0.1278,1,0.76885
3.7493,-1.9997,29.9,1.9997,-0.0044,00:03:50,0.128,1,0.76885
3.7492,-1.9997,29.9,1.9997,0.0192,00:03:51,0.1283,1,0.76885
3.749,-1.9997,29.9,1.9997,0.0165,00:03:51,0.1286,1,0.76885
3.7488,-1.9997,29.9,1.9997,0.0369,00:03:52,0.1289,1,0.76885
3.7486,-1.9997,29.9,1.9997,-0.0295,00:03:52,0.1291,1,0.76885
3.7484,-1.9997,29.9,1.9997,0.0205,00:03:53,0.1294,1,0.76885
3.7482,-1.9997,29.9,1.9997,-0.034,00:03:53,0.1297,1,0.76885
3.748,-1.9997,29.9,1.9997,0.0093,00:03:54,0.13,1,0.76885
3.7478,-1.9997,29.9,1.9997,0.0208,00:03:54,0.1303,1,0.76885
3.7476,-1.9997,29.9,1.9997,-0.0035,00:03:55,0.1305,1,0.76885
3.7474,-1.9997,29.9,1.9997,-0.0028,00:03:55,0.1308,1,0.76885
3.7472,-1.9997,29.9,1.9997,-0.0199,00:03:56,0.1311,1,0.76885
3.747,-1.9997,29.9,1.9997,-0.0306,00:03:56,0.1314,1,0.76885
3.7468,-1.9997,29.9,1.9997,-0.0133,00:03:57,0.1316,1,0.76885
3.7467,-1.9997,29.9,1.9997,-0.0176,00:03:57,0.1319,1,0.76885
3.7465,-1.9997,29.9,1.9997,0.0114,00:03:58,0.1322,1,0.76885
3.7463,-1.9997,29.9,1.9997,-0.0002,00:03:58,0.1325,1,0.76885
3.7461,-1.9997,29.9,1.9997,0.0002,00:03:59,0.1328,1,0.76885
3.7459,-1.9997,29.9,1.9997,0.0162,00:03:59,0.133,1,0.76885
3.7457,-1.9997,29.9,1.9997,0.0146,00:04:00,0.1333,1,0.76885
3.7455,-1.9997,29.9,1.9997,0.0193,00:04:00,0.1336,1,0.76885
3.7453,-1.9997,29.9,1.9997,0.0235,00:04:01,0.1339,1,0.76885
3.7452,-1.9997,29.9,1.9997,-0.0106,00:04:01,0.1341,1,0.76885
3.745,-1.9997,29.9,1.9997,-0.0345,00:04:02,0.1344,1,0.76885
3.7448,-1.9997,29.9,1.9997,-0.019,00:04:02,0.1347,1,0.76885
3.7446,-1.9997,29.9,1.9997,-0.0326,00:04:03,0.135,1,0.76885
3.7444,-1.9997,29.9,1.9997,-0.0133,00:04:03,0.1353,1,0.76885
3.7442,-1.9997,29.9,1.9997,-0.0303,00:04:04,0.1355,1,0.76885
3.7441,-1.9997,29.9,1.9997,0.0103,00:04:04,0.1358,1,0.76885
3.7439,-1.9997,29.9,1.9997,0.0358,00:04:05,0.1361,1,0.76885
3.7437,-1.9997,29.9,1.9997,0.0277,00:04:05,0.1364,1,0.76885
3.7436,-1.9997,29.9,1.9997,0.0087,00:04:06,0.1366,1,0.76885
3.7434,-1.9997,29.9,1.9997,0.0291,00:04:06,0.1369,1,0.76885
3.7432,-1.9997,29.9,1.9997,-0.0003,00:04:07,0.1372,1,0.76885
3.743,-1.9997,29.9,1.9997,-0.0207,00:04:07,0.1375,1,0.76885
3.7428,-1.9997,29.9,1.9997,0.0144,00:04:08,0.1377,1,0.76885
3.7427,-1.9997,29.9,1.9997,-0.013,00:04:08,0.138,1,0.76885
3.7425,-1.9997,29.9,1.9997,0.0007,00:04:09,0.1383,1,0.76885
3.7422,-1.9997,30.1,1.9997,0.0343,00:04:09,0.1386,1,0.76885
3.7421,-1.9997,29.9,1.9997,-0.0147,00:04:10,0.1389,1,0.76885
3.7419,-1.9997,30.1,1.9997,0.0094,00:04:10,0.1391,1,0.76885
3.7417,-1.9997,29.9,1.9997,-0.0171,00:04:11,0.1394,1,0.76885
3.7416,-1.9997,29.9,1.9997,0.0123,00:04:11,0.1397,1,0.76885
3.7414,-1.9997,29.9,1.9997,0.0002,00:04:12,0.14,1,0.76885
3.7412,-1.9997,29.9,1.9997,0.013,00:04:12,0.1402,1,0.76885
3.7411,-1.9997,29.9,1.9997,-0.0072,00:04:13,0.1405,1,0.76885
3.7409,-1.9997,29.9,1.9997,-0.0207,00:04:13,0.1408,1,0.76885
3.7407,-1.9997,29.9,1.9997,-0.0401,00:04:14,0.1411,1,0.76885
3.7406,-1.9997,30.1,1.9997,-0.0091,00:04:14,0.1414,1,0.76885
3.7404,-1.9997,29.9,1.9997,0.026,00:04:15,0.1416,1,0.76885
3.7402,-1.9997,29.9,1.9997,0.0221,00:04:15,0.1419,1,0.76885
3.7401,-1.9997,30.1,1.9997,0.0306,00:04:16,0.1422,1,0.76885
3.7399,-1.9997,30.1,1.9997,-0.0034,00:04:16,0.1425,1,0.76885
3.7397,-1.9997,30.1,1.9997,0.0153,00:04:17,0.1427,1,0.76885
3.7396,-1.9997,30.1,1.9997,0.0016,00:04:17,0.143,1,0.76885
3.7394,-1.9997,30.1,1.9997,-0.0009,00:04:18,0.1433,1,0.76885
3.7392,-1.9997,30.1,1.9997,-0.013,00:04:18,0.1436,1,0.76885
3.7391,-1.9997,30.1,1.9997,0.0174,00:04:19,0.1439,1,0.76885
3.7389,-1.9997,29.9,1.9997,-0.0113,00:04:19,0.1441,1,0.76885
3.7387,-1.9997,29.9,1.9997,0.0079,00:04:20,0.1444,1,0.76885
3.7386,-1.9997,29.9,1.9997,-0.0298,00:04:20,0.1447,1,0.76885
3.7384,-1.9997,29.9,1.9997,-0.026,00:04:21,0.145,1,0.76885
3.7383,-1.9997,29.9,1.9997,-0.0207,00:04:21,0.1452,1,0.76885
3.7381,-1.9997,29.9,1.9997,-0.0002,00:04:22,0.1455,1,0.76885
3.7379,-1.9997,29.9,1.9997,0.0107,00:04:22,0.1458,1,0.76885
3.7377,-1.9997,29.9,1.9997,0.0098,00:04:23,0.1461,1,0.76885
3.7376,-1.9997,29.9,1.9997,-0.0096,00:04:23,0.1464,1,0.76885
3.7375,-1.9997,29.9,1.9997,0.0054,00:04:24,0.1466,1,0.76885
3.7373,-1.9997,29.9,1.9997,0.0289,00:04:24,0.1469,1,0.76885
3.7371,-1.9997,29.9,1.9997,0.0253,00:04:25,0.1472,1,0.76885
3.7369,-1.9997,29.9,1.9997,0.0157,00:04:25,0.1475,1,0.76885
3.7368,-1.9997,30.1,1.9997,-0.006,00:04:26,0.1477,1,0.76885
3.7366,-1.9997,29.9,1.9997,0.0079,00:04:26,0.148,1,0.76885
3.7364,-1.9997,29.9,1.9997,-0.0153,00:04:27,0.1483,1,0.76885
3.7363,-1.9997,29.9,1.9997,-0.0072,00:04:27,0.1486,1,0.76885
3.7361,-1.9997,29.9,1.9997,-0.0388,00:04:28,0.1489,1,0.76885
3.736,-1.9996,29.9,1.9996,-0.0084,00:04:28,0.1491,1,0.76885
3.7358,-1.9997,29.9,1.9997,-0.0345,00:04:29,0.1494,1,0.76885
3.7357,-1.9996,29.9,1.9996,0.0004,00:04:29,0.1497,1,0.76885
3.7355,-1.9996,29.9,1.9996,0.0119,00:04:30,0.15,1,0.76885
3.7353,-1.9997,29.9,1.9997,-0.0022,00:04:30,0.1502,1,0.76885
3.7352,-1.9997,29.9,1.9997,0.0096,00:04:31,0.1505,1,0.76885
3.735,-1.9997,29.9,1.9997,0.0012,00:04:31,0.1508,1,0.76885
3.7349,-1.9997,29.9,1.9997,0.0327,00:04:32,0.1511,1,0.76885
3.7347,-1.9997,29.9,1.9997,0.017,00:04:32,0.1514,1,0.76885
3.7345,-1.9997,29.9,1.9997,-0.0213,00:04:33,0.1516,1,0.76885
3.7344,-1.9997,29.9,1.9997,0.0266,00:04:33,0.1519,1,0.76885
3.7342,-1.9997,29.9,1.9997,-0.0053,00:04:34,0.1522,1,0.76885
3.7341,-1.9997,29.9,1.9997,0.0095,00:04:34,0.1525,1,0.76885
3.7341,-1.9997,29.9,1.9997,-0.035,00:04:35,0.1527,1,0.76885
3.7339,-1.9997,29.9,1.9997,-0.0056,00:04:35,0.153,1,0.76885
3.7338,-1.9997,30.1,1.9997,-0.0173,00:04:36,0.1533,1,0.76885
3.7336,-1.9996,29.9,1.9996,0.0151,00:04:36,0.1536,1,0.76885
3.7334,-1.9996,30.1,1.9996,-0.0112,00:04:37,0.1539,1,0.76885
3.7333,-1.9996,29.9,1.9996,-0.0006,00:04:37,0.1541,1,0.76885
3.7331,-1.9996,30.1,1.9996,-0.0367,00:04:38,0.1544,1,0.76885
3.733,-1.9996,30.1,1.9996,-0.0154,00:04:38,0.1547,1,0.76885
3.7329,-1.9996,30.1,1.9996,-0.0131,00:04:39,0.155,1,0.76885
3.7327,-1.9996,30.1,1.9996,0.0046,00:04:39,0.1552,1,0.76885
3.7326,-1.9996,30.1,1.9996,-0.0087,00:04:40,0.1555,1,0.76885
3.7324,-1.9996,30.1,1.9996,-0.0038,00:04:40,0.1558,1,0.76885
3.7323,-1.9996,30.1,1.9996,0.022,00:04:41,0.1561,1,0.76885
3.7321,-1.9996,30.1,1.9996,0.0059,00:04:41,0.1564,1,0.76885
3.732,-1.9996,30.1,1.9996,0.0179,00:04:42,0.1566,1,0.76885
3.7318,-1.9996,30.1,1.9996,0.0372,00:04:42,0.1569,1,0.76885
3.7317,-1.9996,30.1,1.9996,-0.0009,00:04:43,0.1572,1,0.76885
3.7315,-1.9996,30.1,1.9996,-0.0254,00:04:43,0.1575,1,0.76885
3.7314,-1.9996,30.1,1.9996,-0.0147,00:04:44,0.1577,1,0.76885
3.7313,-1.9995,30.1,1.9995,-0.0314,00:04:44,0.158,1,0.76885
3.7311,-1.9995,30.1,1.9995,-0.0182,00:04:45,0.1583,1,0.76885
3.7309,-1.9995,30.1,1.9995,-0.0258,00:04:45,0.1586,1,0.76885
3.7308,-1.9995,30.1,1.9995,-0.0056,00:04:46,0.1589,1,0.76885
3.7306,-1.9995,30.1,1.9995,0.0239,00:04:46,0.1591,1,0.76885
3.7306,-1.9995,30.1,1.9995,-0.0043,00:04:47,0.1594,1,0.76885
3.7304,-1.9995,30.1,1.9995,0.0059,00:04:47,0.1597,1,0.76885
3.7302,-1.9995,30.1,1.9995,0.0092,00:04:48,0.16,1,0.76885
3.7301,-1.9995,30.1,1.9995,0.0063,00:04:48,0.1602,1,0.76885
3.7299,-1.9995,30.1,1.9995,-0.0028,00:04:49,0.1605,1,0.76885
3.7298,-1.9995,30.1,1.9995,0.0269,00:04:49,0.1608,1,0.76885
3.7297,-1.9995,30.1,1.9995,-0.0013,00:04:50,0.1611,1,0.76885
3.7295,-1.9995,30.1,1.9995,0.0215,00:04:50,0.1614,1,0.76885
3.7294,-1.9995,30.3,1.9995,0.0115,00:04:51,0.1616,1,0.76885
3.7293,-1.9995,30.3,1.9995,0.003,00:04:51,0.1619,1,0.76885
3.7292,-1.9995,30.3,1.9995,0.0182,00:04:52,0.1622,1,0.76885
3.729,-1.9995,30.3,1.9995,0.0093,00:04:52,0.1625,1,0.76885
3.7289,-1.9995,30.3,1.9995,0.0361,00:04:53,0.1627,1,0.76885
3.7288,-1.9995,30.1,1.9995,0.0157,00:04:53,0.163,1,0.76885
3.7286,-1.9995,30.1,1.9995,0.0327,00:04:54,0.1633,1,0.76885
3.7285,-1.9995,30.1,1.9995,0.0208,00:04:54,0.1636,1,0.76885
3.7283,-1.9995,30.1,1.9995,0.0331,00:04:55,0.1639,1,0.76885
3.7282,-1.9995,30.3,1.9995,0.0102,00:04:55,0.1641,1,0.76885
3.7281,-1.9995,30.3,1.9995,-0.017,00:04:56,0.1644,1,0.76885
3.728,-1.9995,30.1,1.9995,0.0114,00:04:56,0.1647,1,0.76885
3.7278,-1.9995,30.1,1.9995,0.0081,00:04:57,0.165,1,0.76885
3.7277,-1.9995,30.1,1.9995,0.0229,00:04:57,0.1652,1,0.76885
3.7276,-1.9995,30.1,1.9995,0.009,00:04:58,0.1655,1,0.76885
3.7274,-1.9995,30.1,1.9995,0.0007,00:04:58,0.1658,1,0.76885
3.7273,-1.9995,30.3,1.9995,-0.0358,00:04:59,0.1661,1,0.76885
3.7271,-1.9995,30.3,1.9995,-0.0193,00:04:59,0.1664,1,0.76885
3.727,-1.9995,30.3,1.9995,-0.0306,00:05:00,0.1666,1,0.76885
3.7269,-1.9995,30.1,1.9995,-0.0008,00:05:00,0.1669,1,0.76885
3.7268,-1.9995,30.1,1.9995,-0.0372,00:05:01,0.1672,1,0.76885
3.7266,-1.9995,30.1,1.9995,-0.0229,00:05:01,0.1675,1,0.76885
3.7266,-1.9995,30.3,1.9995,0.0088,00:05:02,0.1677,1,0.76885
3.7264,-1.9995,30.3,1.9995,-0.0233,00:05:02,0.168,1,0.76885
3.7263,-1.9995,30.3,1.9995,0.0089,00:05:03,0.1683,1,0.76885
3.7262,-1.9996,30.3,1.9996,-0.0167,00:05:03,0.1686,1,0.76885
3.7261,-1.9996,30.3,1.9996,-0.0078,00:05:04,0.1689,1,0.76885
3.7259,-1.9996,30.3,1.9996,-0.0212,00:05:04,0.1691,1,0.76885
3.7257,-1.9996,30.3,1.9996,0.0055,00:05:05,0.1694,1,0.76885
3.7257,-1.9996,30.3,1.9996,0.0029,00:05:05,0.1697,1,0.76885
3.7255,-1.9995,30.3,1.9995,0.0138,00:05:06,0.17,1,0.76885
3.7254,-1.9995,30.3,1.9995,0.0061,00:05:06,0.1702,1,0.76885
3.7253,-1.9995,30.3,1.9995,0.0107,00:05:07,0.1705,1,0.76885
3.7251,-1.9995,30.3,1.9995,0.0089,00:05:07,0.1708,1,0.76885
3.725,-1.9995,30.3,1.9995,-0.002,00:05:08,0.1711,1,0.76885
3.7249,-1.9995,30.3,1.9995,0.0221,00:05:08,0.1714,1,0.76885
3.7248,-1.9995,30.3,1.9995,-0.0131,00:05:09,0.1716,1,0.76885
3.7246,-1.9995,30.3,1.9995,0.0,00:05:09,0.1719,1,0.76885
3.7245,-1.9995,30.3,1.9995,-0.0008,00:05:10,0.1722,1,0.76885
3.7244,-1.9995,30.3,1.9995,0.007,00:05:10,0.1725,1,0.76885
3.7243,-1.9995,30.3,1.9995,-0.0074,00:05:11,0.1727,1,0.76885
3.7242,-1.9995,30.3,1.9995,0.0191,00:05:11,0.173,1,0.76885
3.724,-1.9995,30.3,1.9995,0.004,00:05:12,0.1733,1,0.76885
3.7239,-1.9995,30.3,1.9995,0.0192,00:05:12,0.1736,1,0.76885
3.7238,-1.9995,30.3,1.9995,-0.0019,00:05:13,0.1739,1,0.76885
3.7237,-1.9995,30.3,1.9995,-0.0171,00:05:13,0.1741,1,0.76885
3.7236,-1.9995,30.3,1.9995,-0.0134,00:05:14,0.1744,1,0.76885
3.7234,-1.9995,30.3,1.9995,0.0104,00:05:14,0.1747,1,0.76885
3.7233,-1.9995,30.3,1.9995,0.0102,00:05:15,0.175,1,0.76885
3.7232,-1.9995,30.3,1.9995,0.0076,00:05:15,0.1752,1,0.76885
3.7231,-1.9995,30.3,1.9995,0.0021,00:05:16,0.1755,1,0.76885
3.723,-1.9995,30.3,1.9995,0.0024,00:05:16,0.1758,1,0.76885
3.7229,-1.9995,30.3,1.9995,0.0203,00:05:17,0.1761,1,0.76885
3.7228,-1.9995,30.3,1.9995,-0.0148,00:05:17,0.1764,1,0.76885
3.7226,-1.9995,30.3,1.9995,0.0046,00:05:18,0.1766,1,0.76885
3.7225,-1.9995,30.3,1.9995,-0.0002,00:05:18,0.1769,1,0.76885
3.7224,-1.9995,30.3,1.9995,-0.0238,00:05:19,0.1772,1,0.76885
3.7223,-1.9995,30.3,1.9995,-0.016,00:05:19,0.1775,1,0.76885
3.7221,-1.9995,30.3,1.9995,-0.0266,00:05:20,0.1777,1,0.76885
3.722,-1.9995,30.3,1.9995,-0.0169,00:05:20,0.178,1,0.76885
3.7219,-1.9995,30.5,1.9995,-0.0178,00:05:21,0.1783,1,0.76885
3.7218,-1.9996,30.5,1.9996,0.0036,00:05:21,0.1786,1,0.76885
3.7216,-1.9996,30.5,1.9996,0.0021,00:05:22,0.1789,1,0.76885
3.7215,-1.9996,30.5,1.9996,0.0275,00:05:22,0.1791,1,0.76885
